147062804	1.473749
10354712	1.252195
159514649	0.908973
33816611	1.369490
33816611	1.121259
33816611	1.645841
33292351	0.928737
117449243	1.695581
16515148	1.806753
146800731	-1.308392
146800731	1.876761
126091373	1.438956
60555388	0.857538
137494657	1.130443
85065860	1.779253
42205340	0.253958
78119083	1.237505
127795374	1.283293
15728819	1.647400
23199925	1.157229
10092732	-0.577350
10092732	0.727580
24379591	0.864090
111411400	0.015866
155320522	1.050782
26345675	2.464703
21496049	0.721381
122814731	-1.000000
165341131	1.206834
47688408	1.051423
112591128	0.750562
169607467	1.603646
169607467	0.994940
169607467	0.992741
169607467	1.085873
70779181	1.286185
15335727	0.907550
29753649	0.945392
35651911	1.500810
95111637	1.191914
95111637	-0.376116
157024588	2.789407
157024588	2.402185
25166160	0.804415
43254119	0.707107
22544745	-0.342176
182190472	1.555563
30802315	1.575372
34472341	1.205842
61079963	-0.938673
61079978	1.866585
84935088	-0.327546
84935088	2.345372
84935088	1.194558
158662728	1.424980
29360579	2.315259
116392388	-0.449618
69839607	1.311467
142737868	1.553298
20054483	1.000000
21627354	-1.672183
14811620	2.983464
19399147	-1.000000
52644860	1.126044
51161853	0.221511
40370686	1.998639
69861891	-0.408248
85588260	2.042887
45744661	1.466908
45744661	0.370751
28967463	1.732051
42074667	3.736866
23462464	1.998601
23462464	-0.584510
119407169	0.181053
81527367	-0.707107
63308374	1.664394
16122463	-0.737261
29622885	1.009395
223062801	-0.181518
48497261	1.075863
43647611	1.076689
116523645	0.625004
23855745	1.283710
5505672	-0.707107
32899744	0.841163
109445813	1.019428
58720955	-0.478551
36307649	1.255273
35214799	-0.707107
69206139	0.020284
69206139	0.823395
69206139	1.758886
44303080	0.738262
76153579	1.316793
133432059	1.000000
141820687	1.101818
63570713	-1.000000
97704280	1.000000
249299740	0.144543
102761252	-0.927629
164627237	1.798909
93760305	1.198689
106562365	0.186431
44433547	1.238917
20579141	0.607627
20579141	1.210205
40239949	1.355998
41026386	1.008650
124912472	1.116190
23331682	1.732639
23331682	1.357517
146801531	0.707107
15101270	0.385898
108266380	1.405257
108266380	1.293125
75169944	-0.011812
53609366	1.210067
90549064	-0.421656
101974970	1.636262
59769859	1.305555
25428996	-0.373101
26127190	-1.668958
26127190	1.506369
69549931	1.504213
60163081	1.085494
70910994	2.316805
30234115	1.000000
128189461	2.459075
159777816	-0.377964
236061725	0.619709
112591932	-0.816235
57541701	0.741284
44434511	0.413266
41682001	1.129834
162399315	2.211394
20579416	2.007006
24118368	2.573221
292291696	-0.745303
33555578	1.474572
33555578	1.568978
23200891	-1.000000
68310552	1.467327
37880989	1.281879
131597471	1.408142
94383891	2.334568
138282149	1.503084
54265004	1.361701
258737335	0.495993
156370104	0.844945
116917433	-0.577350
135616034	0.942045
262800590	1.274019
80741584	1.205848
82445525	0.956118
108135652	1.972722
294520037	1.218536
359138541	1.335534
61080822	1.722087
138151164	1.009196
44827923	2.135602
16385301	0.578933
80086299	1.715363
43517217	2.022570
67896610	1.280676
59637979	0.891517
20579627	0.974841
46925101	0.157841
147719472	-1.000000
1443131	1.000000
17696064	1.151309
108528966	0.860873
85227352	0.317798
85227352	-0.084102
103679313	-0.034279
36963674	-1.000000
122553701	0.913116
122553701	1.698436
65144176	0.707107
21235061	1.796509
72222070	1.298986
18089355	1.000000
44434832	1.533950
44434832	0.533219
29492625	0.282863
29492625	0.577350
34342291	1.768273
32769452	1.385737
20055469	1.627217
27133364	1.261575
37619142	2.105865
91907753	-0.103460
91907753	-0.444026
